UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
51588639,256,7900,פתח תקווה,מגרש חניה,,51,6824,186432.04532700000,665960.96119399997,0,,186432.04532700000,665960.96119399997
51592012,256,870,גבעת השלושה,מגרש חניה,,51,6824,192416.12502700000,667401.23309400002,0,,192416.12502700000,667401.23309400002
51592435,256,2640,ראש העין,מגרש חניה,,51,6824,194733.00002700000,667915.18789399997,2014,2015-07,194733.00002700000,667915.18789399997
51588641,256,588,בני ראם,מגרש חניה,,51,6824,180259.90832700001,631236.36099399999,2014,2015-07,180259.90832700001,631236.36099399999
51586524,256,1304,שוהם,מגרש חניה,,51,6824,195022.22832699999,656227.37929399998,2014,2015-07,195022.22832699999,656227.37929399998
51588187,256,1304,שוהם,מגרש חניה,,51,6824,195118.91002700001,656944.72189399996,2014,2015-07,195118.91002700001,656944.72189399996
51589860,256,2630,קריית גת,מגרש חניה,,51,6824,178590.84142700001,613223.20179399999,2014,2015-07,178590.84142700001,613223.20179399999
51588444,256,2610,בית שמש,מגרש חניה - מכללת המשטרה,,51,6824,196056.96842700001,627346.07409400004,2014,2015-07,196056.96842700001,627346.07409400004
51589635,256,1166,כפר רות,מגרש חניה,,51,6824,203540.99022700000,646297.64789400005,2014,2015-07,203540.99022700000,646297.64789400005
51587473,256,6200,בת ים,מגרש חניה,,51,6824,176587.81822700001,657851.48129400006,2014,2015-07,176587.81822700001,657851.48129400006
51592661,256,0,,מגרש חניה,,51,6824,195080.76082699999,654417.16789399995,2014,2015-07,195080.76082699999,654417.16789399995
51585466,256,155,באר טוביה,מגרש חניה,,51,6824,172650.97602700000,627055.37049400003,2014,2015-07,172650.97602700000,627055.37049400003
51592692,256,3000,ירושלים,מגרש חניה,,51,6824,219072.93462700001,631999.37139400002,2014,2015-07,219072.93462700001,631999.37139400002
51587389,256,3000,ירושלים,מגרש חניה,,51,6824,222968.34872700000,631114.70159399998,2014,2015-07,222968.34872700000,631114.70159399998
51590464,256,6300,גבעתיים,מגרש חניה - פרטי,,51,6824,182013.39182700001,663785.39669400000,2014,2015-07,182013.39182700001,663785.39669400000
51589875,256,8600,רמת גן,מגרש חניה,,51,6824,183850.63972700000,662972.09929399996,2014,2015-07,183850.63972700000,662972.09929399996
51586559,256,0,,מגרש חניה,,51,6824,179774.82582699999,629865.08989399998,2014,2015-07,179774.82582699999,629865.08989399998
51586616,256,0,,מגרש חניה,,51,6824,177584.53432700000,634432.86799399997,2014,2015-07,177584.53432700000,634432.86799399997
